generation_id,prompt_condition,row_number,fictional_city,population,total_road_length,gdp
distribution_baseline_004,Baseline prompt,50,City50,786324.0,1321.0,678192000.0
distribution_baseline_004,Baseline prompt,51,City51,467891.0,854.0,345719000.0
distribution_baseline_004,Baseline prompt,52,City52,319045.0,497.0,209849000.0
distribution_baseline_004,Baseline prompt,53,City53,160349.0,352.0,89712300.0
distribution_baseline_004,Baseline prompt,54,City54,752109.0,1176.0,564980000.0
distribution_baseline_004,Baseline prompt,55,City55,413729.0,713.0,314781000.0
distribution_baseline_004,Baseline prompt,56,City56,298415.0,469.0,198712000.0
distribution_baseline_004,Baseline prompt,57,City57,146783.0,324.0,89123400.0
distribution_baseline_004,Baseline prompt,58,City58,820147.0,1412.0,734295000.0
distribution_baseline_004,Baseline prompt,59,City59,472903.0,786.0,358219000.0
distribution_baseline_004,Baseline prompt,60,City60,307492.0,510.0,212678000.0
distribution_baseline_004,Baseline prompt,61,City61,169012.0,375.0,97824500.0
distribution_baseline_004,Baseline prompt,62,City62,740810.0,1228.0,648390000.0
distribution_baseline_004,Baseline prompt,63,City63,457312.0,796.0,357819000.0
distribution_baseline_004,Baseline prompt,64,City64,291408.0,473.0,194570000.0
distribution_baseline_004,Baseline prompt,65,City65,150237.0,336.0,90481200.0
distribution_baseline_004,Baseline prompt,66,City66,793614.0,1351.0,733821000.0
distribution_baseline_004,Baseline prompt,67,City67,482910.0,847.0,365478000.0
distribution_baseline_004,Baseline prompt,68,City68,318925.0,488.0,208574000.0
distribution_baseline_004,Baseline prompt,69,City69,166749.0,359.0,97684300.0
distribution_baseline_004,Baseline prompt,70,City70,740892.0,1268.0,689243000.0
distribution_baseline_004,Baseline prompt,71,City71,459892.0,811.0,352749000.0
distribution_baseline_004,Baseline prompt,72,City72,321089.0,478.0,207491000.0
distribution_baseline_004,Baseline prompt,73,City73,152934.0,342.0,91357800.0
distribution_baseline_004,Baseline prompt,74,City74,766021.0,1239.0,679102000.0
distribution_baseline_004,Baseline prompt,75,City75,401982.0,721.0,338712000.0
distribution_baseline_004,Baseline prompt,76,City76,298750.0,493.0,209378000.0
distribution_baseline_004,Baseline prompt,77,City77,156789.0,320.0,98127300.0
distribution_baseline_004,Baseline prompt,78,City78,824612.0,1427.0,733218000.0
distribution_baseline_004,Baseline prompt,79,City79,478215.0,819.0,356891000.0
distribution_baseline_004,Baseline prompt,80,City80,312489.0,507.0,217854000.0
distribution_baseline_004,Baseline prompt,81,City81,165847.0,374.0,97912300.0
distribution_baseline_004,Baseline prompt,82,City82,750821.0,1198.0,651293000.0
distribution_baseline_004,Baseline prompt,83,City83,459782.0,785.0,351289000.0
distribution_baseline_004,Baseline prompt,84,City84,294867.0,472.0,187912000.0
distribution_baseline_004,Baseline prompt,85,City85,157842.0,319.0,89178200.0
distribution_baseline_004,Baseline prompt,86,City86,803214.0,1367.0,712895000.0
distribution_baseline_004,Baseline prompt,87,City87,482019.0,835.0,362914000.0
distribution_baseline_004,Baseline prompt,88,City88,318452.0,487.0,209784000.0
distribution_baseline_004,Baseline prompt,89,City89,169032.0,358.0,97510000.0
distribution_baseline_004,Baseline prompt,90,City90,743210.0,1254.0,678902000.0
distribution_baseline_004,Baseline prompt,91,City91,459871.0,812.0,353890000.0
distribution_baseline_004,Baseline prompt,92,City92,312098.0,481.0,208924000.0
distribution_baseline_004,Baseline prompt,93,City93,157320.0,345.0,89231800.0
distribution_baseline_004,Baseline prompt,94,City94,764198.0,1284.0,692134000.0
distribution_baseline_004,Baseline prompt,95,City95,405712.0,749.0,334812000.0
distribution_baseline_004,Baseline prompt,96,City96,312897.0,505.0,214391000.0
distribution_baseline_004,Baseline prompt,97,City97,162349.0,375.0,97810200.0
distribution_baseline_004,Baseline prompt,98,City98,824109.0,1415.0,731289000.0
distribution_baseline_004,Baseline prompt,99,City99,498123.0,821.0,355890000.0
distribution_baseline_004,Baseline prompt,100,City100,312745.0,490.0,208690000.0
distribution_baseline_005,Baseline prompt,1,CityName1,950000.0,1200.0,45200000000.0
distribution_baseline_005,Baseline prompt,2,CityName2,620000.0,800.0,28500000000.0
distribution_baseline_005,Baseline prompt,3,CityName3,1100000.0,1500.0,50700000000.0
distribution_baseline_005,Baseline prompt,4,CityName4,700000.0,900.0,30100000000.0
distribution_baseline_005,Baseline prompt,5,CityName5,850000.0,950.0,40300000000.0
distribution_baseline_005,Baseline prompt,6,CityName6,450000.0,600.0,18400000000.0
distribution_baseline_005,Baseline prompt,7,CityName7,790000.0,1050.0,36900000000.0
distribution_baseline_005,Baseline prompt,8,CityName8,1350000.0,1800.0,60500000000.0
distribution_baseline_005,Baseline prompt,9,CityName9,600000.0,750.0,27800000000.0
distribution_baseline_005,Baseline prompt,10,CityName10,510000.0,700.0,21200000000.0
distribution_baseline_005,Baseline prompt,11,CityName11,980000.0,1250.0,46100000000.0
distribution_baseline_005,Baseline prompt,12,CityName12,430000.0,550.0,17900000000.0
distribution_baseline_005,Baseline prompt,13,CityName13,890000.0,900.0,39800000000.0
distribution_baseline_005,Baseline prompt,14,CityName14,640000.0,780.0,28200000000.0
distribution_baseline_005,Baseline prompt,15,CityName15,1070000.0,1400.0,52500000000.0
distribution_baseline_005,Baseline prompt,16,CityName16,720000.0,850.0,31600000000.0
distribution_baseline_005,Baseline prompt,17,CityName17,1280000.0,1700.0,57900000000.0
distribution_baseline_005,Baseline prompt,18,CityName18,570000.0,700.0,25500000000.0
distribution_baseline_005,Baseline prompt,19,CityName19,770000.0,950.0,35200000000.0
distribution_baseline_005,Baseline prompt,20,CityName20,1020000.0,1300.0,49300000000.0
distribution_baseline_005,Baseline prompt,21,CityName21,810000.0,880.0,37600000000.0
distribution_baseline_005,Baseline prompt,22,CityName22,590000.0,740.0,24900000000.0
distribution_baseline_005,Baseline prompt,23,CityName23,1150000.0,1600.0,54800000000.0
distribution_baseline_005,Baseline prompt,24,CityName24,660000.0,800.0,29300000000.0
distribution_baseline_005,Baseline prompt,25,CityName25,1020000.0,1350.0,48100000000.0
distribution_baseline_005,Baseline prompt,26,CityName26,920000.0,1200.0,43700000000.0
distribution_baseline_005,Baseline prompt,27,CityName27,560000.0,600.0,22500000000.0
distribution_baseline_005,Baseline prompt,28,CityName28,740000.0,850.0,32100000000.0
distribution_baseline_005,Baseline prompt,29,CityName29,1240000.0,1700.0,56400000000.0
distribution_baseline_005,Baseline prompt,30,CityName30,670000.0,820.0,29900000000.0
distribution_baseline_005,Baseline prompt,31,CityName31,1080000.0,1450.0,51400000000.0
distribution_baseline_005,Baseline prompt,32,CityName32,860000.0,950.0,41600000000.0
distribution_baseline_005,Baseline prompt,33,CityName33,480000.0,600.0,19000000000.0
distribution_baseline_005,Baseline prompt,34,CityName34,910000.0,1000.0,42300000000.0
distribution_baseline_005,Baseline prompt,35,CityName35,730000.0,870.0,33400000000.0
distribution_baseline_005,Baseline prompt,36,CityName36,1070000.0,1300.0,50500000000.0
distribution_baseline_005,Baseline prompt,37,CityName37,800000.0,920.0,37800000000.0
distribution_baseline_005,Baseline prompt,38,CityName38,640000.0,760.0,28800000000.0
distribution_baseline_005,Baseline prompt,39,CityName39,1250000.0,1700.0,58100000000.0
distribution_baseline_005,Baseline prompt,40,CityName40,590000.0,690.0,25000000000.0
distribution_baseline_005,Baseline prompt,41,CityName41,890000.0,1050.0,40700000000.0
distribution_baseline_005,Baseline prompt,42,CityName42,760000.0,880.0,35900000000.0
distribution_baseline_005,Baseline prompt,43,CityName43,990000.0,1250.0,46500000000.0
distribution_baseline_005,Baseline prompt,44,CityName44,1380000.0,1900.0,62000000000.0
distribution_baseline_005,Baseline prompt,45,CityName45,640000.0,770.0,28900000000.0
distribution_baseline_005,Baseline prompt,46,CityName46,1190000.0,1600.0,56300000000.0
distribution_baseline_005,Baseline prompt,47,CityName47,880000.0,950.0,42000000000.0
distribution_baseline_005,Baseline prompt,48,CityName48,440000.0,600.0,17600000000.0
distribution_baseline_005,Baseline prompt,49,CityName49,800000.0,920.0,37200000000.0
distribution_baseline_005,Baseline prompt,50,CityName50,1030000.0,1350.0,49700000000.0
distribution_baseline_005,Baseline prompt,51,CityName51,910000.0,1100.0,42800000000.0
distribution_baseline_005,Baseline prompt,52,CityName52,540000.0,650.0,21300000000.0
distribution_baseline_005,Baseline prompt,53,CityName53,1350000.0,1850.0,60700000000.0
distribution_baseline_005,Baseline prompt,54,CityName54,670000.0,790.0,29600000000.0
distribution_baseline_005,Baseline prompt,55,CityName55,1090000.0,1400.0,52100000000.0
distribution_baseline_005,Baseline prompt,56,CityName56,970000.0,1150.0,44800000000.0
distribution_baseline_005,Baseline prompt,57,CityName57,820000.0,870.0,37900000000.0
distribution_baseline_005,Baseline prompt,58,CityName58,580000.0,730.0,24500000000.0
distribution_baseline_005,Baseline prompt,59,CityName59,1240000.0,1700.0,57300000000.0
distribution_baseline_005,Baseline prompt,60,CityName60,630000.0,780.0,27900000000.0
distribution_baseline_005,Baseline prompt,61,CityName61,990000.0,1300.0,46800000000.0
distribution_baseline_005,Baseline prompt,62,CityName62,870000.0,990.0,41200000000.0
distribution_baseline_005,Baseline prompt,63,CityName63,450000.0,550.0,18000000000.0
distribution_baseline_005,Baseline prompt,64,CityName64,800000.0,850.0,37500000000.0
distribution_baseline_005,Baseline prompt,65,CityName65,1290000.0,1800.0,59400000000.0
distribution_baseline_005,Baseline prompt,66,CityName66,710000.0,860.0,31000000000.0
distribution_baseline_005,Baseline prompt,67,CityName67,1050000.0,1400.0,50800000000.0
distribution_baseline_005,Baseline prompt,68,CityName68,890000.0,950.0,39700000000.0
distribution_baseline_005,Baseline prompt,69,CityName69,520000.0,620.0,20900000000.0
distribution_baseline_005,Baseline prompt,70,CityName70,940000.0,1150.0,43000000000.0
distribution_baseline_005,Baseline prompt,71,CityName71,760000.0,870.0,35500000000.0
distribution_baseline_005,Baseline prompt,72,CityName72,1400000.0,1950.0,63000000000.0
distribution_baseline_005,Baseline prompt,73,CityName73,680000.0,750.0,30200000000.0
distribution_baseline_005,Baseline prompt,74,CityName74,1200000.0,1600.0,55400000000.0
distribution_baseline_005,Baseline prompt,75,CityName75,920000.0,1000.0,43100000000.0
distribution_baseline_005,Baseline prompt,76,CityName76,450000.0,570.0,18700000000.0
distribution_baseline_005,Baseline prompt,77,CityName77,790000.0,830.0,35600000000.0
distribution_baseline_005,Baseline prompt,78,CityName78,1150000.0,1400.0,53700000000.0
distribution_baseline_005,Baseline prompt,79,CityName79,600000.0,670.0,25400000000.0
distribution_baseline_005,Baseline prompt,80,CityName80,1020000.0,1300.0,49600000000.0
distribution_baseline_005,Baseline prompt,81,CityName81,840000.0,880.0,38600000000.0
distribution_baseline_005,Baseline prompt,82,CityName82,560000.0,720.0,22400000000.0
distribution_baseline_005,Baseline prompt,83,CityName83,1310000.0,1800.0,61100000000.0
distribution_baseline_005,Baseline prompt,84,CityName84,650000.0,780.0,28400000000.0
distribution_baseline_005,Baseline prompt,85,CityName85,990000.0,1250.0,47200000000.0
distribution_baseline_005,Baseline prompt,86,CityName86,870000.0,970.0,41800000000.0
distribution_baseline_005,Baseline prompt,87,CityName87,430000.0,550.0,17300000000.0
distribution_baseline_005,Baseline prompt,88,CityName88,820000.0,900.0,37000000000.0
distribution_baseline_005,Baseline prompt,89,CityName89,1370000.0,1950.0,62400000000.0
distribution_baseline_005,Baseline prompt,90,CityName90,720000.0,850.0,31400000000.0
distribution_baseline_005,Baseline prompt,91,CityName91,1120000.0,1450.0,52900000000.0
distribution_baseline_005,Baseline prompt,92,CityName92,920000.0,960.0,42300000000.0
distribution_baseline_005,Baseline prompt,93,CityName93,490000.0,600.0,19700000000.0
distribution_baseline_005,Baseline prompt,94,CityName94,860000.0,900.0,39000000000.0
distribution_baseline_005,Baseline prompt,95,CityName95,1160000.0,1400.0,54000000000.0
distribution_baseline_005,Baseline prompt,96,CityName96,680000.0,750.0,29800000000.0
distribution_baseline_005,Baseline prompt,97,CityName97,1240000.0,1700.0,57100000000.0
distribution_baseline_005,Baseline prompt,98,CityName98,970000.0,1200.0,44500000000.0
distribution_baseline_005,Baseline prompt,99,CityName99,540000.0,700.0,21600000000.0
distribution_baseline_005,Baseline prompt,100,CityName100,1390000.0,1900.0,63400000000.0
distribution_baseline_006,Baseline prompt,1,City1,892345.0,2200.0,45123.0
distribution_baseline_006,Baseline prompt,2,City2,765432.0,1800.0,38456.0
distribution_baseline_006,Baseline prompt,3,City3,1039456.0,3100.0,59234.0
distribution_baseline_006,Baseline prompt,4,City4,678954.0,1500.0,34218.0
distribution_baseline_006,Baseline prompt,5,City5,456234.0,1100.0,19876.0
distribution_baseline_006,Baseline prompt,6,City6,893456.0,2400.0,47389.0
distribution_baseline_006,Baseline prompt,7,City7,123678.0,800.0,10345.0
distribution_baseline_006,Baseline prompt,8,City8,765321.0,1900.0,37489.0
distribution_baseline_006,Baseline prompt,9,City9,234890.0,970.0,15674.0
distribution_baseline_006,Baseline prompt,10,City10,981234.0,2600.0,51278.0
distribution_baseline_006,Baseline prompt,11,City11,456789.0,1400.0,24567.0
distribution_baseline_006,Baseline prompt,12,City12,678123.0,1700.0,31987.0
distribution_baseline_006,Baseline prompt,13,City13,812345.0,2000.0,42389.0
distribution_baseline_006,Baseline prompt,14,City14,543210.0,1300.0,27689.0
distribution_baseline_006,Baseline prompt,15,City15,345678.0,1200.0,19834.0
distribution_baseline_006,Baseline prompt,16,City16,967120.0,2500.0,48345.0
distribution_baseline_006,Baseline prompt,17,City17,234567.0,960.0,14321.0
distribution_baseline_006,Baseline prompt,18,City18,789123.0,2200.0,39845.0
distribution_baseline_006,Baseline prompt,19,City19,678910.0,2100.0,37452.0
distribution_baseline_006,Baseline prompt,20,City20,450123.0,1050.0,18734.0
distribution_baseline_006,Baseline prompt,21,City21,901234.0,2800.0,54789.0
distribution_baseline_006,Baseline prompt,22,City22,543678.0,1500.0,26587.0
distribution_baseline_006,Baseline prompt,23,City23,789456.0,2300.0,43156.0
distribution_baseline_006,Baseline prompt,24,City24,678543.0,1800.0,34289.0
distribution_baseline_006,Baseline prompt,25,City25,123890.0,840.0,10984.0
distribution_baseline_006,Baseline prompt,26,City26,456123.0,1160.0,21367.0
distribution_baseline_006,Baseline prompt,27,City27,789234.0,2400.0,46784.0
distribution_baseline_006,Baseline prompt,28,City28,912345.0,2700.0,53128.0
distribution_baseline_006,Baseline prompt,29,City29,345123.0,1250.0,18903.0
distribution_baseline_006,Baseline prompt,30,City30,812634.0,2100.0,40987.0
distribution_baseline_006,Baseline prompt,31,City31,678001.0,1550.0,32678.0
distribution_baseline_006,Baseline prompt,32,City32,543901.0,1300.0,25647.0
distribution_baseline_006,Baseline prompt,33,City33,901567.0,2600.0,49890.0
distribution_baseline_006,Baseline prompt,34,City34,890763.0,2450.0,45789.0
distribution_baseline_006,Baseline prompt,35,City35,765890.0,1900.0,36479.0
distribution_baseline_006,Baseline prompt,36,City36,123401.0,850.0,11604.0
distribution_baseline_006,Baseline prompt,37,City37,678345.0,1750.0,34219.0
distribution_baseline_006,Baseline prompt,38,City38,902134.0,2800.0,54290.0
distribution_baseline_006,Baseline prompt,39,City39,456234.0,1180.0,21734.0
distribution_baseline_006,Baseline prompt,40,City40,789567.0,2500.0,48231.0
distribution_baseline_006,Baseline prompt,41,City41,890123.0,2300.0,45789.0
distribution_baseline_006,Baseline prompt,42,City42,123678.0,870.0,12034.0
distribution_baseline_006,Baseline prompt,43,City43,451234.0,1400.0,26548.0
distribution_baseline_006,Baseline prompt,44,City44,789012.0,1900.0,37678.0
distribution_baseline_006,Baseline prompt,45,City45,678234.0,1800.0,34653.0
distribution_baseline_006,Baseline prompt,46,City46,891245.0,2400.0,49321.0
distribution_baseline_006,Baseline prompt,47,City47,345678.0,1250.0,19874.0
distribution_baseline_006,Baseline prompt,48,City48,234567.0,950.0,14563.0
distribution_baseline_006,Baseline prompt,49,City49,789456.0,2200.0,43120.0
distribution_baseline_006,Baseline prompt,50,City50,567890.0,1700.0,31974.0
distribution_baseline_006,Baseline prompt,51,City51,951234.0,3000.0,60213.0
distribution_baseline_006,Baseline prompt,52,City52,678543.0,1650.0,33214.0
distribution_baseline_006,Baseline prompt,53,City53,789321.0,2500.0,48123.0
distribution_baseline_006,Baseline prompt,54,City54,123890.0,870.0,12564.0
