generation_id,prompt_condition,row_number,fictional_metropolitan_area,population_people,public_road_lane_miles,gross_metropolitan_product_billion_2006_usd
source_matched_blueprint_056,Blueprint prompt,46,Glenshadow,87000.0,1982.0,3.49
source_matched_blueprint_056,Blueprint prompt,47,Brookfield,82000.0,1861.0,3.26
source_matched_blueprint_056,Blueprint prompt,48,Evercrest,77500.0,1732.0,3.12
source_matched_blueprint_056,Blueprint prompt,49,Wolfstone,73700.0,1628.0,2.96
source_matched_blueprint_056,Blueprint prompt,50,Windshade,69500.0,1593.0,2.74
source_matched_blueprint_056,Blueprint prompt,51,Whisperwood,65200.0,1468.0,2.55
source_matched_blueprint_056,Blueprint prompt,52,Ravenridge,62000.0,1394.0,2.41
source_matched_blueprint_056,Blueprint prompt,53,Duskmarch,59000.0,1342.0,2.29
source_matched_blueprint_056,Blueprint prompt,54,Willowbend,56200.0,1287.0,2.11
source_matched_blueprint_056,Blueprint prompt,55,Oakshade,54000.0,1223.0,1.98
source_matched_blueprint_056,Blueprint prompt,56,Ashenvale,51800.0,1173.0,1.87
source_matched_blueprint_056,Blueprint prompt,57,Glimmerfall,49700.0,1128.0,1.79
source_matched_blueprint_056,Blueprint prompt,58,Stonebay,48500.0,1094.0,1.65
source_matched_blueprint_056,Blueprint prompt,59,Frostleaf,46300.0,1031.0,1.58
source_matched_blueprint_056,Blueprint prompt,60,Amberreach,45000.0,978.0,1.49
source_matched_blueprint_056,Blueprint prompt,61,Cobblestone,43500.0,924.0,1.41
source_matched_blueprint_056,Blueprint prompt,62,Meadowspire,42000.0,897.0,1.29
source_matched_blueprint_056,Blueprint prompt,63,Shimmerlake,40800.0,841.0,1.24
source_matched_blueprint_056,Blueprint prompt,64,Ebonbrook,38700.0,796.0,1.19
source_matched_blueprint_056,Blueprint prompt,65,Silverhollow,36800.0,748.0,1.12
source_matched_blueprint_056,Blueprint prompt,66,Thornmoor,35200.0,727.0,1.06
source_matched_blueprint_056,Blueprint prompt,67,Springbay,34000.0,681.0,0.98
source_matched_blueprint_056,Blueprint prompt,68,Hollowcrest,32400.0,652.0,0.91
source_matched_blueprint_056,Blueprint prompt,69,Shadowmoor,31000.0,624.0,0.88
source_matched_blueprint_056,Blueprint prompt,70,Duskcove,29800.0,598.0,0.81
source_matched_blueprint_056,Blueprint prompt,71,Foxtide,28400.0,563.0,0.73
source_matched_blueprint_056,Blueprint prompt,72,Snowyrock,27000.0,541.0,0.68
source_matched_blueprint_056,Blueprint prompt,73,Mistyvale,25800.0,498.0,0.62
source_matched_blueprint_056,Blueprint prompt,74,Cinderhelm,24500.0,467.0,0.61
source_matched_blueprint_056,Blueprint prompt,75,Raventree,23400.0,452.0,0.57
source_matched_blueprint_056,Blueprint prompt,76,Driftvale,22200.0,427.0,0.53
source_matched_blueprint_056,Blueprint prompt,77,Aurorawood,21000.0,398.0,0.49
source_matched_blueprint_056,Blueprint prompt,78,Withermarch,19800.0,368.0,0.44
source_matched_blueprint_056,Blueprint prompt,79,Frostglen,18500.0,342.0,0.41
source_matched_blueprint_056,Blueprint prompt,80,Havenrock,17400.0,315.0,0.38
source_matched_blueprint_056,Blueprint prompt,81,Fernstead,16400.0,292.0,0.35
source_matched_blueprint_056,Blueprint prompt,82,Brightridge,15300.0,278.0,0.33
source_matched_blueprint_056,Blueprint prompt,83,Icebarrow,14200.0,247.0,0.29
source_matched_blueprint_056,Blueprint prompt,84,Brightledge,13200.0,218.0,0.26
source_matched_blueprint_056,Blueprint prompt,85,Hollowshade,12400.0,207.0,0.25
source_matched_blueprint_056,Blueprint prompt,86,Moonbrook,11600.0,189.0,0.23
source_matched_blueprint_056,Blueprint prompt,87,Thistledale,10800.0,174.0,0.21
source_matched_blueprint_056,Blueprint prompt,88,Frostspire,9800.0,153.0,0.18
source_matched_blueprint_056,Blueprint prompt,89,Glimwood,9100.0,139.0,0.17
source_matched_blueprint_056,Blueprint prompt,90,Ridgewick,8600.0,125.0,0.15
source_matched_blueprint_056,Blueprint prompt,91,Shadewood,7850.0,113.0,0.13
source_matched_blueprint_056,Blueprint prompt,92,Wintermere,7200.0,103.0,0.12
source_matched_blueprint_056,Blueprint prompt,93,Brightshade,6520.0,87.0,0.11
source_matched_blueprint_056,Blueprint prompt,94,Auroracreek,6100.0,79.0,0.09
source_matched_blueprint_056,Blueprint prompt,95,Foxglen,5500.0,72.0,0.08
source_matched_baseline_055,Baseline prompt,1,Northhampton,324785.0,4530.0,24.3
source_matched_baseline_055,Baseline prompt,2,Brookshire,1056789.0,11567.0,58.9
source_matched_baseline_055,Baseline prompt,3,Willowford,782345.0,9275.0,45.6
source_matched_baseline_055,Baseline prompt,4,Havenwood,643210.0,7854.0,38.8
source_matched_baseline_055,Baseline prompt,5,Crestmore,2389471.0,18953.0,112.4
source_matched_baseline_055,Baseline prompt,6,Silverbrook,568921.0,6329.0,28.7
source_matched_baseline_055,Baseline prompt,7,Pineview,1543200.0,12567.0,71.2
source_matched_baseline_055,Baseline prompt,8,Elkstone,473521.0,5423.0,22.9
source_matched_baseline_055,Baseline prompt,9,Stonehaven,687980.0,7560.0,33.5
source_matched_baseline_055,Baseline prompt,10,Brightvale,981245.0,11328.0,52.3
source_matched_baseline_055,Baseline prompt,11,Meadowlake,492381.0,5103.0,22.4
source_matched_baseline_055,Baseline prompt,12,Clearwater,289671.0,2654.0,14.1
source_matched_baseline_055,Baseline prompt,13,Bridgepoint,1184572.0,13474.0,62.8
source_matched_baseline_055,Baseline prompt,14,Ironwood,241569.0,3087.0,12.1
source_matched_baseline_055,Baseline prompt,15,Goldenridge,739294.0,8321.0,39.4
source_matched_baseline_055,Baseline prompt,16,Oakbourne,525671.0,5986.0,27.8
source_matched_baseline_055,Baseline prompt,17,Fairpoint,291234.0,3492.0,15.3
source_matched_baseline_055,Baseline prompt,18,Eaglestone,1864573.0,17856.0,91.7
source_matched_baseline_055,Baseline prompt,19,Rivershore,821456.0,9643.0,43.9
source_matched_baseline_055,Baseline prompt,20,Lakecrest,492378.0,5429.0,22.4
source_matched_baseline_055,Baseline prompt,21,Windmere,1503649.0,14046.0,73.1
source_matched_baseline_055,Baseline prompt,22,Maplewood,365721.0,4250.0,19.1
source_matched_baseline_055,Baseline prompt,23,Foxhill,219347.0,2891.0,9.2
source_matched_baseline_055,Baseline prompt,24,Greenhaven,487120.0,5078.0,22.1
source_matched_baseline_055,Baseline prompt,25,Evergreen,1234781.0,12734.0,68.3
source_matched_baseline_055,Baseline prompt,26,Summitton,302476.0,3789.0,16.5
source_matched_baseline_055,Baseline prompt,27,Sandridge,543890.0,6512.0,29.3
source_matched_baseline_055,Baseline prompt,28,Lakewoodshire,1824593.0,17654.0,90.5
source_matched_baseline_055,Baseline prompt,29,Quailcrest,502376.0,5629.0,23.4
source_matched_baseline_055,Baseline prompt,30,Hillview,653891.0,7346.0,32.5
source_matched_baseline_055,Baseline prompt,31,Amberwood,485762.0,5243.0,21.8
source_matched_baseline_055,Baseline prompt,32,Moonbrook,893471.0,10234.0,48.2
source_matched_baseline_055,Baseline prompt,33,Crimsonvale,325017.0,4130.0,17.8
source_matched_baseline_055,Baseline prompt,34,Shadowbrook,264792.0,3718.0,13.1
source_matched_baseline_055,Baseline prompt,35,Redstone,1574389.0,14982.0,76.4
source_matched_baseline_055,Baseline prompt,36,Springfield Heights,942376.0,10932.0,51.4
source_matched_baseline_055,Baseline prompt,37,Goldenfield,785431.0,8976.0,41.6
source_matched_baseline_055,Baseline prompt,38,Bluewater,572389.0,6539.0,29.7
source_matched_baseline_055,Baseline prompt,39,Plumcove,430482.0,4782.0,18.9
source_matched_baseline_055,Baseline prompt,40,Blackwood,683245.0,7261.0,32.1
source_matched_baseline_055,Baseline prompt,41,Silverpoint,2134987.0,19453.0,115.7
source_matched_baseline_055,Baseline prompt,42,Northbend,439215.0,5039.0,19.4
source_matched_baseline_055,Baseline prompt,43,Westhaven,1183573.0,13419.0,62.5
source_matched_baseline_055,Baseline prompt,44,Ivybridge,592318.0,6726.0,31.0
source_matched_baseline_055,Baseline prompt,45,Brightwood,831572.0,9673.0,44.9
source_matched_baseline_055,Baseline prompt,46,Ridgewater,1438721.0,13872.0,69.9
source_matched_baseline_055,Baseline prompt,47,Goldencrest,384162.0,4498.0,18.2
source_matched_baseline_055,Baseline prompt,48,Silverhill,128910.0,1768.0,6.2
source_matched_baseline_055,Baseline prompt,49,Hawkfield,932876.0,10952.0,50.9
source_matched_baseline_055,Baseline prompt,50,Sunnybrook,290187.0,3741.0,15.4
source_matched_baseline_055,Baseline prompt,51,Greenstone,476129.0,5487.0,21.8
source_matched_baseline_055,Baseline prompt,52,Daybridge,1083795.0,12368.0,57.9
source_matched_baseline_055,Baseline prompt,53,Ellington,543872.0,6223.0,27.5
source_matched_baseline_055,Baseline prompt,54,Shoreline,1967819.0,18034.0,94.7
source_matched_baseline_055,Baseline prompt,55,Mountainvale,612378.0,7034.0,30.8
source_matched_baseline_055,Baseline prompt,56,Rivergate,2086123.0,19287.0,112.8
source_matched_baseline_055,Baseline prompt,57,Ashwood,581493.0,6758.0,31.4
source_matched_baseline_055,Baseline prompt,58,Briarfield,739823.0,8429.0,39.8
source_matched_baseline_055,Baseline prompt,59,Cedarpoint,385621.0,4670.0,18.2
source_matched_baseline_055,Baseline prompt,60,Stoneville,1293478.0,12472.0,67.5
source_matched_baseline_055,Baseline prompt,61,Oakwater,450384.0,4892.0,20.5
source_matched_baseline_055,Baseline prompt,62,Fairhaven,320457.0,4054.0,15.8
source_matched_baseline_055,Baseline prompt,63,Highvale,2389271.0,18982.0,112.6
source_matched_baseline_055,Baseline prompt,64,Foxridge,618291.0,7123.0,30.4
source_matched_baseline_055,Baseline prompt,65,Meadowstone,481247.0,5289.0,22.2
source_matched_baseline_055,Baseline prompt,66,Southbend,1485709.0,14482.0,72.4
source_matched_baseline_055,Baseline prompt,67,Brookdale,856297.0,9834.0,46.2
source_matched_baseline_055,Baseline prompt,68,Springrock,372981.0,4620.0,16.8
source_matched_baseline_055,Baseline prompt,69,Twinlake,538291.0,6172.0,28.1
source_matched_baseline_055,Baseline prompt,70,Rainsbrook,471289.0,5463.0,21.3
source_matched_baseline_055,Baseline prompt,71,Shadowridge,1528367.0,14627.0,74.1
source_matched_baseline_055,Baseline prompt,72,Brightfield,281476.0,3312.0,14.8
source_matched_baseline_055,Baseline prompt,73,Snowhaven,628471.0,7534.0,31.8
source_matched_baseline_055,Baseline prompt,74,Moonhaven,893275.0,10218.0,47.9
source_matched_baseline_055,Baseline prompt,75,Lakepoint,753982.0,8993.0,40.8
source_matched_baseline_055,Baseline prompt,76,Frostford,501476.0,5823.0,24.1
source_matched_baseline_055,Baseline prompt,77,Hawkstone,1704723.0,16453.0,84.9
source_matched_baseline_055,Baseline prompt,78,Dawnridge,412478.0,4956.0,17.9
source_matched_baseline_055,Baseline prompt,79,Quailville,985372.0,11472.0,52.8
source_matched_baseline_055,Baseline prompt,80,Springwater,312976.0,4279.0,15.9
source_matched_baseline_055,Baseline prompt,81,Silverwood,1432194.0,13892.0,69.7
source_matched_baseline_055,Baseline prompt,82,Northlake,739823.0,8519.0,39.5
source_matched_baseline_055,Baseline prompt,83,Ashfield,438497.0,4891.0,20.3
source_matched_baseline_055,Baseline prompt,84,Elmstone,592371.0,6784.0,31.2
source_matched_baseline_055,Baseline prompt,85,Crystalford,1803492.0,17193.0,89.1
source_matched_baseline_055,Baseline prompt,86,Ravenwood,312947.0,3992.0,14.8
source_matched_baseline_055,Baseline prompt,87,Goldenbrook,983275.0,11248.0,51.7
source_matched_baseline_055,Baseline prompt,88,Pinebend,628572.0,7653.0,31.2
source_matched_baseline_055,Baseline prompt,89,Norwichfield,531489.0,5912.0,27.6
source_matched_baseline_055,Baseline prompt,90,Crestlake,1843921.0,17429.0,91.5
source_matched_baseline_055,Baseline prompt,91,Ivyshore,472189.0,5402.0,21.2
source_matched_baseline_055,Baseline prompt,92,Bluehaven,392874.0,4689.0,18.7
source_matched_baseline_055,Baseline prompt,93,Fallingridge,1129457.0,12568.0,64.2
source_matched_blueprint_055,Blueprint prompt,1,Zyrandale,17435321.0,148000.0,954.3
source_matched_blueprint_055,Blueprint prompt,2,Orlantha,8362257.0,103210.0,532.6
source_matched_blueprint_055,Blueprint prompt,3,Kalanthorpe,6721423.0,91200.0,424.5
source_matched_blueprint_055,Blueprint prompt,4,Esmaria,5019652.0,78450.0,329.7
source_matched_blueprint_055,Blueprint prompt,5,Draventon,4723435.0,71320.0,311.2
source_matched_blueprint_055,Blueprint prompt,6,Pelvarion,3985231.0,66700.0,275.4
source_matched_blueprint_055,Blueprint prompt,7,Monterelle,3658264.0,65910.0,248.9
source_matched_blueprint_055,Blueprint prompt,8,Thalvona,3287193.0,60120.0,211.7
source_matched_blueprint_055,Blueprint prompt,9,Castenridge,2761345.0,54210.0,179.3
source_matched_blueprint_055,Blueprint prompt,10,Nordenvale,2158903.0,43100.0,139.8
source_matched_blueprint_055,Blueprint prompt,11,Fetherwick,1987452.0,41740.0,124.9
source_matched_blueprint_055,Blueprint prompt,12,Celesturn,1875210.0,40650.0,119.7
source_matched_blueprint_055,Blueprint prompt,13,Vintrellis,1647005.0,38700.0,107.5
source_matched_blueprint_055,Blueprint prompt,14,Corvethan,1426809.0,34100.0,96.2
source_matched_blueprint_055,Blueprint prompt,15,Linshafer,1324810.0,31560.0,91.7
source_matched_blueprint_055,Blueprint prompt,16,Tornith Bay,1285423.0,30450.0,88.4
source_matched_blueprint_055,Blueprint prompt,17,Quensborough,1203879.0,29010.0,84.0
source_matched_blueprint_055,Blueprint prompt,18,Archellis,1132400.0,27820.0,79.6
source_matched_blueprint_055,Blueprint prompt,19,Driftmere,1095314.0,26950.0,77.3
source_matched_blueprint_055,Blueprint prompt,20,Braynderaw,1032158.0,26340.0,74.9
source_matched_blueprint_055,Blueprint prompt,21,Soldivane,972180.0,25110.0,71.7
source_matched_blueprint_055,Blueprint prompt,22,Port Zephyra,941263.0,24500.0,69.3
source_matched_blueprint_055,Blueprint prompt,23,Melnorth,837512.0,22340.0,62.5
source_matched_blueprint_055,Blueprint prompt,24,Trenhold,791102.0,20780.0,59.0
source_matched_blueprint_055,Blueprint prompt,25,Penhalis,742300.0,20350.0,56.9
source_matched_blueprint_055,Blueprint prompt,26,Gravenshore,706932.0,19810.0,55.4
source_matched_blueprint_055,Blueprint prompt,27,Flindvar,673082.0,19000.0,53.1
source_matched_blueprint_055,Blueprint prompt,28,Briarden,628910.0,17560.0,49.8
source_matched_blueprint_055,Blueprint prompt,29,Arvessia,607213.0,17020.0,48.3
source_matched_blueprint_055,Blueprint prompt,30,Frodert,573411.0,16310.0,45.9
source_matched_blueprint_055,Blueprint prompt,31,Rynhurst,542307.0,15800.0,43.5
source_matched_blueprint_055,Blueprint prompt,32,Lorrivale,498762.0,15240.0,41.2
source_matched_blueprint_055,Blueprint prompt,33,Orstaff,488219.0,14860.0,40.0
source_matched_blueprint_055,Blueprint prompt,34,Quarlepton,451220.0,14300.0,37.6
source_matched_blueprint_055,Blueprint prompt,35,Munthoria,438753.0,13590.0,36.7
source_matched_blueprint_055,Blueprint prompt,36,Feldwyne,412680.0,13300.0,34.8
source_matched_blueprint_055,Blueprint prompt,37,Brinnfield,364209.0,12410.0,30.2
source_matched_blueprint_055,Blueprint prompt,38,South Edgnal,342081.0,11950.0,28.6
source_matched_blueprint_055,Blueprint prompt,39,Wetherdell,319502.0,11280.0,27.1
source_matched_blueprint_055,Blueprint prompt,40,Coldworth,303410.0,10830.0,25.9
source_matched_blueprint_055,Blueprint prompt,41,Eldervine,281002.0,10540.0,24.3
source_matched_blueprint_055,Blueprint prompt,42,Drelmont,257210.0,9730.0,22.1
source_matched_blueprint_055,Blueprint prompt,43,Saltiron,246118.0,9200.0,21.0
source_matched_blueprint_055,Blueprint prompt,44,Farnedale,232654.0,8530.0,19.5
source_matched_blueprint_055,Blueprint prompt,45,Blackmere,217362.0,7980.0,18.1
source_matched_blueprint_055,Blueprint prompt,46,Harlborough,199750.0,7630.0,16.4
source_matched_blueprint_055,Blueprint prompt,47,Norplin,191256.0,7420.0,15.5
source_matched_blueprint_055,Blueprint prompt,48,Tintley,178903.0,6600.0,14.2
source_matched_blueprint_055,Blueprint prompt,49,Cravenwyck,167342.0,6230.0,13.0
source_matched_blueprint_055,Blueprint prompt,50,Bracklyn,153210.0,5960.0,11.9
source_matched_blueprint_055,Blueprint prompt,51,Oxenwich,141504.0,5530.0,10.8
source_matched_blueprint_055,Blueprint prompt,52,Cindermott,136792.0,5280.0,10.2
source_matched_blueprint_055,Blueprint prompt,53,Rutherlin,129507.0,4900.0,9.4
source_matched_blueprint_055,Blueprint prompt,54,Delosmith,118400.0,4520.0,8.2
source_matched_blueprint_055,Blueprint prompt,55,Hilvaren,110382.0,4320.0,7.6
source_matched_blueprint_055,Blueprint prompt,56,Woodenfaire,103920.0,4080.0,6.9
source_matched_blueprint_055,Blueprint prompt,57,Fellisport,97802.0,3840.0,6.3
source_matched_blueprint_055,Blueprint prompt,58,Chartowne,90451.0,3610.0,5.7
source_matched_blueprint_055,Blueprint prompt,59,Bluthaven,86123.0,3470.0,5.3
source_matched_blueprint_055,Blueprint prompt,60,Lake Bromith,80319.0,3210.0,4.9
source_matched_blueprint_055,Blueprint prompt,61,Crossveil,75534.0,2950.0,4.5
source_matched_blueprint_055,Blueprint prompt,62,Norfield,70158.0,2700.0,4.1
source_matched_blueprint_055,Blueprint prompt,63,Peytenshire,66329.0,2510.0,3.7
source_matched_blueprint_055,Blueprint prompt,64,Goldspur,60192.0,2330.0,3.3
source_matched_blueprint_055,Blueprint prompt,65,Dawnbury,58301.0,2190.0,3.1
source_matched_blueprint_055,Blueprint prompt,66,Harrovale,52832.0,2020.0,2.8
source_matched_blueprint_055,Blueprint prompt,67,Stonemouth,52290.0,1960.0,2.7
source_matched_blueprint_055,Blueprint prompt,68,Widmere,990203.0,25220.0,73.4
source_matched_blueprint_055,Blueprint prompt,69,Ellensport,602104.0,15050.0,49.2
source_matched_blueprint_055,Blueprint prompt,70,Bywater,301456.0,9020.0,24.5
source_matched_blueprint_055,Blueprint prompt,71,Carston,204107.0,7485.0,15.2
source_matched_blueprint_055,Blueprint prompt,72,Wexmere,780312.0,21400.0,62.0
source_matched_blueprint_055,Blueprint prompt,73,Noyesfield,1150917.0,28400.0,80.3
source_matched_blueprint_055,Blueprint prompt,74,Sterlene,154612.0,5780.0,12.3
source_matched_blueprint_055,Blueprint prompt,75,Millenside,433840.0,13320.0,34.6
source_matched_blueprint_055,Blueprint prompt,76,Cornwick,318250.0,10430.0,26.8
source_matched_blueprint_055,Blueprint prompt,77,Thormond Bay,2140587.0,42230.0,141.8
source_matched_blueprint_055,Blueprint prompt,78,Falcoast,467193.0,14510.0,37.4
source_matched_blueprint_055,Blueprint prompt,79,Brimcrest,682702.0,18100.0,54.0
source_matched_blueprint_055,Blueprint prompt,80,North Paddelyn,109583.0,5000.0,9.2
source_matched_blueprint_055,Blueprint prompt,81,Glavemore,124032.0,4670.0,8.4
source_matched_blueprint_055,Blueprint prompt,82,Tetherspring,90483.0,3280.0,5.8
source_matched_blueprint_055,Blueprint prompt,83,Wyxton,57860.0,2310.0,3.5
source_matched_blueprint_055,Blueprint prompt,84,Winsthal,48309.0,1960.0,2.7
source_matched_blueprint_055,Blueprint prompt,85,Albry Harbor,1467319.0,31580.0,98.3
source_matched_blueprint_055,Blueprint prompt,86,Lorcharne,287642.0,9000.0,21.6
source_matched_blueprint_055,Blueprint prompt,87,Starford,50618.0,2040.0,2.9
source_matched_blueprint_055,Blueprint prompt,88,Demerlyn,735829.0,18020.0,52.8
source_matched_blueprint_055,Blueprint prompt,89,Port Hexton,285109.0,8510.0,21.2
source_matched_blueprint_055,Blueprint prompt,90,Canlow Bay,1408567.0,33010.0,94.7
source_matched_blueprint_055,Blueprint prompt,91,Raventhal,680450.0,17340.0,48.5
source_matched_blueprint_055,Blueprint prompt,92,Tarnwell,307419.0,10130.0,25.9
source_matched_blueprint_055,Blueprint prompt,93,Ellingworth,483729.0,14210.0,36.0
source_matched_blueprint_011,Blueprint prompt,1,Azureville,18000000.0,42000.0,1100.0
