setting_id,prompt_condition,population_people,irrelevant_number,request_status,gdp_million_currency_units,road_length_km
scaling_setting_079,Primary wording,50000,,valid,1250.0,540.0
scaling_setting_079,Primary wording,200000,,valid,5800.0,1450.0
scaling_setting_079,Paraphrased wording,100000,,valid,7200.0,1650.0
scaling_setting_079,Paraphrased wording,400000,,valid,16800.0,1700.0
scaling_setting_079,Paraphrased wording,200000,,valid,9800.0,950.0
scaling_setting_079,Paraphrased wording,800000,,valid,24000.0,5500.0
scaling_setting_079,Paraphrased wording,50000,,valid,1950.0,620.0
scaling_setting_079,Concise wording,50000,,valid,1250.0,850.0
scaling_setting_079,Concise wording,800000,,valid,24000.0,5200.0
scaling_setting_079,Concise wording,100000,,valid,3200.0,850.0
scaling_setting_079,Concise wording,400000,,valid,12000.0,1950.0
scaling_setting_079,Concise wording,200000,,valid,7200.0,1250.0
scaling_setting_079,No-change control,200000,,valid,8500.0,1250.0
scaling_setting_079,Irrelevant-number control,200000,400000.0,valid,8200.0,1350.0
scaling_setting_079,Irrelevant-number control,200000,100000.0,valid,8200.0,1250.0
scaling_setting_079,Irrelevant-number control,200000,50000.0,valid,9500.0,1250.0
scaling_setting_079,Irrelevant-number control,200000,800000.0,valid,9700.0,1450.0
scaling_setting_079,Irrelevant-number control,200000,200000.0,valid,9800.0,1500.0
scaling_setting_080,Primary wording,800000,,valid,32000.0,4200.0
scaling_setting_080,Primary wording,400000,,valid,9500.0,1350.0
scaling_setting_080,Primary wording,50000,,valid,2250.0,310.0
scaling_setting_080,Primary wording,200000,,valid,8500.0,1200.0
scaling_setting_080,Primary wording,100000,,valid,2500.0,450.0
scaling_setting_080,Paraphrased wording,100000,,valid,3200.0,450.0
scaling_setting_080,Paraphrased wording,50000,,valid,1250.0,320.0
scaling_setting_080,Paraphrased wording,200000,,valid,5200.0,1250.0
scaling_setting_080,Paraphrased wording,800000,,valid,22400.0,3200.0
scaling_setting_080,Paraphrased wording,400000,,valid,16500.0,1200.0
scaling_setting_080,Concise wording,100000,,valid,3200.0,450.0
scaling_setting_080,Concise wording,200000,,valid,12000.0,850.0
scaling_setting_080,Concise wording,800000,,valid,32000.0,2200.0
scaling_setting_080,Concise wording,50000,,valid,1100.0,320.0
scaling_setting_080,Concise wording,400000,,valid,16000.0,1450.0
scaling_setting_080,No-change control,200000,,valid,8500.0,1200.0
scaling_setting_080,Irrelevant-number control,200000,100000.0,valid,8200.0,1250.0
scaling_setting_080,Irrelevant-number control,200000,800000.0,valid,8400.0,1350.0
scaling_setting_080,Irrelevant-number control,200000,200000.0,valid,6500.0,1200.0
scaling_setting_080,Irrelevant-number control,200000,400000.0,valid,9200.0,1400.0
scaling_setting_080,Irrelevant-number control,200000,50000.0,valid,6500.0,1200.0
scaling_setting_081,Primary wording,400000,,valid,7200.0,1800.0
scaling_setting_081,Primary wording,800000,,valid,18400.0,1240.0
scaling_setting_081,Primary wording,50000,,valid,750.0,320.0
scaling_setting_081,Primary wording,100000,,valid,2150.0,520.0
scaling_setting_081,Primary wording,200000,,valid,4800.0,1200.0
scaling_setting_081,Paraphrased wording,100000,,valid,2150.0,480.0
scaling_setting_081,Paraphrased wording,50000,,valid,750.0,230.0
scaling_setting_081,Paraphrased wording,800000,,valid,12650.0,1450.0
scaling_setting_081,Paraphrased wording,400000,,valid,7200.0,1500.0
scaling_setting_081,Paraphrased wording,200000,,valid,8600.0,480.0
scaling_setting_081,Concise wording,800000,,valid,18400.0,1350.0
scaling_setting_081,Concise wording,100000,,valid,1500.0,450.0
scaling_setting_081,Concise wording,50000,,valid,875.0,320.0
scaling_setting_081,Concise wording,400000,,valid,9200.0,1850.0
scaling_setting_081,Concise wording,200000,,valid,4800.0,950.0
scaling_setting_081,No-change control,200000,,valid,4500.0,820.0
scaling_setting_081,Irrelevant-number control,200000,100000.0,valid,4800.0,950.0
scaling_setting_081,Irrelevant-number control,200000,50000.0,valid,4500.0,1200.0
scaling_setting_081,Irrelevant-number control,200000,800000.0,valid,4500.0,320.0
scaling_setting_081,Irrelevant-number control,200000,200000.0,valid,4800.0,950.0
scaling_setting_081,Irrelevant-number control,200000,400000.0,valid,5400.0,1200.0
scaling_setting_082,Primary wording,400000,,valid,9500.0,1200.0
scaling_setting_082,Primary wording,50000,,valid,750.0,320.0
scaling_setting_082,Primary wording,800000,,valid,28000.0,1840.0
scaling_setting_082,Primary wording,200000,,valid,5800.0,725.0
scaling_setting_082,Primary wording,100000,,valid,2400.0,520.0
scaling_setting_082,Paraphrased wording,800000,,valid,24000.0,950.0
scaling_setting_082,Paraphrased wording,100000,,valid,1500.0,320.0
scaling_setting_082,Paraphrased wording,200000,,valid,6800.0,520.0
scaling_setting_082,Paraphrased wording,50000,,valid,1250.0,320.0
scaling_setting_082,Paraphrased wording,400000,,valid,14000.0,950.0
scaling_setting_082,Concise wording,200000,,valid,7500.0,1250.0
scaling_setting_082,Concise wording,100000,,valid,3500.0,450.0
scaling_setting_082,Concise wording,400000,,valid,12000.0,1860.0
scaling_setting_082,Concise wording,50000,,valid,950.0,320.0
scaling_setting_082,Concise wording,800000,,valid,32000.0,2500.0
scaling_setting_082,No-change control,200000,,valid,9200.0,950.0
scaling_setting_082,Irrelevant-number control,200000,200000.0,valid,7500.0,1050.0
scaling_setting_082,Irrelevant-number control,200000,50000.0,valid,7500.0,1200.0
scaling_setting_082,Irrelevant-number control,200000,800000.0,valid,2800.0,450.0
scaling_setting_082,Irrelevant-number control,200000,400000.0,valid,6800.0,950.0
scaling_setting_082,Irrelevant-number control,200000,100000.0,valid,4800.0,750.0
scaling_setting_083,Primary wording,200000,,valid,8500.0,1200.0
scaling_setting_083,Primary wording,50000,,valid,2400.0,310.0
scaling_setting_083,Primary wording,100000,,valid,4500.0,320.0
scaling_setting_083,Primary wording,800000,,valid,56000.0,1200.0
scaling_setting_083,Primary wording,400000,,valid,16200.0,1100.0
scaling_setting_083,Paraphrased wording,800000,,valid,38400.0,2400.0
scaling_setting_083,Paraphrased wording,400000,,valid,19200.0,1650.0
scaling_setting_083,Paraphrased wording,50000,,valid,1750.0,320.0
scaling_setting_083,Paraphrased wording,100000,,valid,3250.0,550.0
scaling_setting_083,Paraphrased wording,200000,,valid,9500.0,620.0
scaling_setting_083,Concise wording,100000,,valid,4500.0,320.0
scaling_setting_083,Concise wording,400000,,valid,16000.0,1250.0
scaling_setting_083,Concise wording,200000,,valid,6200.0,980.0
scaling_setting_083,Concise wording,800000,,valid,32500.0,1200.0
scaling_setting_083,Concise wording,50000,,valid,2500.0,420.0
scaling_setting_083,No-change control,200000,,valid,7400.0,1340.0
scaling_setting_083,Irrelevant-number control,200000,400000.0,valid,12500.0,850.0
scaling_setting_083,Irrelevant-number control,200000,200000.0,valid,12500.0,550.0
scaling_setting_083,Irrelevant-number control,200000,50000.0,valid,8600.0,1170.0
scaling_setting_083,Irrelevant-number control,200000,800000.0,valid,9500.0,1200.0
scaling_setting_083,Irrelevant-number control,200000,100000.0,valid,9200.0,580.0
scaling_setting_084,Primary wording,200000,,valid,8500.0,1200.0
scaling_setting_084,Primary wording,400000,,valid,15600.0,2250.0
scaling_setting_084,Primary wording,50000,,valid,2800.0,750.0
scaling_setting_084,Primary wording,100000,,valid,4500.0,1200.0
scaling_setting_084,Primary wording,800000,,valid,32000.0,5800.0
scaling_setting_084,Paraphrased wording,50000,,valid,3200.0,650.0
scaling_setting_084,Paraphrased wording,800000,,valid,32000.0,3475.0
scaling_setting_084,Paraphrased wording,400000,,valid,18600.0,4820.0
scaling_setting_084,Paraphrased wording,200000,,valid,7650.0,1850.0
scaling_setting_084,Paraphrased wording,100000,,valid,4200.0,1250.0
scaling_setting_084,Concise wording,100000,,valid,3700.0,880.0
scaling_setting_084,Concise wording,50000,,valid,2200.0,550.0
scaling_setting_084,Concise wording,800000,,valid,32000.0,3000.0
scaling_setting_084,Concise wording,400000,,valid,14600.0,2100.0
scaling_setting_084,Concise wording,200000,,valid,9200.0,1400.0
scaling_setting_084,No-change control,200000,,valid,8500.0,1600.0
scaling_setting_084,Irrelevant-number control,200000,50000.0,valid,8700.0,1500.0
scaling_setting_084,Irrelevant-number control,200000,800000.0,valid,9500.0,3500.0
scaling_setting_084,Irrelevant-number control,200000,200000.0,valid,6200.0,1480.0
scaling_setting_084,Irrelevant-number control,200000,400000.0,valid,10500.0,1450.0
scaling_setting_084,Irrelevant-number control,200000,100000.0,valid,9500.0,1450.0
scaling_setting_085,Primary wording,200000,,valid,4800.0,1200.0
scaling_setting_085,Primary wording,50000,,valid,1250.0,320.0
scaling_setting_085,Primary wording,400000,,valid,12500.0,4100.0
scaling_setting_085,Primary wording,800000,,valid,32000.0,3500.0
scaling_setting_085,Primary wording,100000,,valid,4500.0,1250.0
scaling_setting_085,Paraphrased wording,100000,,valid,2300.0,480.0
scaling_setting_085,Paraphrased wording,200000,,valid,8300.0,1450.0
scaling_setting_085,Paraphrased wording,400000,,valid,9200.0,2100.0
scaling_setting_085,Paraphrased wording,50000,,valid,950.0,310.0
scaling_setting_085,Paraphrased wording,800000,,valid,32000.0,1600.0
scaling_setting_085,Concise wording,200000,,valid,3500.0,720.0
scaling_setting_085,Concise wording,800000,,valid,24000.0,1800.0
scaling_setting_085,Concise wording,50000,,valid,750.0,240.0
scaling_setting_085,Concise wording,400000,,valid,12000.0,1500.0
scaling_setting_085,Concise wording,100000,,valid,3200.0,420.0
scaling_setting_085,No-change control,200000,,valid,4500.0,1200.0
scaling_setting_085,Irrelevant-number control,200000,400000.0,valid,4500.0,1500.0
scaling_setting_085,Irrelevant-number control,200000,100000.0,valid,7200.0,850.0
scaling_setting_085,Irrelevant-number control,200000,200000.0,valid,5400.0,1450.0
scaling_setting_085,Irrelevant-number control,200000,800000.0,valid,6300.0,1200.0
scaling_setting_085,Irrelevant-number control,200000,50000.0,valid,5200.0,850.0
scaling_setting_086,Primary wording,200000,,valid,8400.0,850.0
scaling_setting_086,Primary wording,100000,,valid,4250.0,560.0
scaling_setting_086,Primary wording,400000,,valid,12500.0,1450.0
scaling_setting_086,Primary wording,800000,,valid,24000.0,1350.0
scaling_setting_086,Primary wording,50000,,valid,1250.0,320.0
scaling_setting_086,Paraphrased wording,200000,,valid,8500.0,980.0
scaling_setting_086,Paraphrased wording,800000,,valid,24000.0,1200.0
scaling_setting_086,Paraphrased wording,100000,,valid,3200.0,410.0
scaling_setting_086,Paraphrased wording,400000,,valid,15200.0,480.0
scaling_setting_086,Paraphrased wording,50000,,valid,2100.0,320.0
scaling_setting_086,Concise wording,50000,,valid,2500.0,320.0
scaling_setting_086,Concise wording,200000,,valid,8500.0,520.0
scaling_setting_086,Concise wording,400000,,valid,12500.0,1150.0
scaling_setting_086,Concise wording,800000,,valid,24000.0,1850.0
scaling_setting_086,Concise wording,100000,,valid,4500.0,320.0
scaling_setting_086,No-change control,200000,,valid,3200.0,850.0
scaling_setting_086,Irrelevant-number control,200000,800000.0,valid,4600.0,875.0
scaling_setting_086,Irrelevant-number control,200000,50000.0,valid,9400.0,1050.0
scaling_setting_086,Irrelevant-number control,200000,200000.0,valid,4500.0,850.0
scaling_setting_086,Irrelevant-number control,200000,100000.0,valid,4500.0,1250.0
scaling_setting_086,Irrelevant-number control,200000,400000.0,valid,7200.0,950.0
scaling_setting_087,Primary wording,50000,,valid,1700.0,320.0
scaling_setting_087,Primary wording,400000,,valid,20400.0,1850.0
scaling_setting_087,Primary wording,100000,,valid,3200.0,550.0
scaling_setting_087,Primary wording,800000,,valid,32000.0,4500.0
scaling_setting_087,Primary wording,200000,,valid,8400.0,550.0
scaling_setting_087,Paraphrased wording,800000,,valid,24500.0,2100.0
scaling_setting_087,Paraphrased wording,50000,,valid,1250.0,310.0
scaling_setting_087,Paraphrased wording,100000,,valid,3200.0,850.0
scaling_setting_087,Paraphrased wording,200000,,valid,6200.0,950.0
scaling_setting_087,Paraphrased wording,400000,,valid,16000.0,2500.0
scaling_setting_087,Concise wording,400000,,valid,16000.0,1250.0
scaling_setting_087,Concise wording,50000,,valid,750.0,320.0
scaling_setting_087,Concise wording,100000,,valid,3800.0,450.0
scaling_setting_087,Concise wording,200000,,valid,7400.0,1250.0
scaling_setting_087,Concise wording,800000,,valid,32000.0,1800.0
scaling_setting_087,No-change control,200000,,valid,8600.0,950.0
scaling_setting_087,Irrelevant-number control,200000,200000.0,valid,9200.0,750.0
scaling_setting_087,Irrelevant-number control,200000,50000.0,valid,8500.0,1200.0
scaling_setting_087,Irrelevant-number control,200000,400000.0,valid,8400.0,720.0
scaling_setting_087,Irrelevant-number control,200000,100000.0,valid,8500.0,1100.0
scaling_setting_087,Irrelevant-number control,200000,800000.0,valid,7400.0,1250.0
scaling_setting_088,Primary wording,800000,,valid,34000.0,2250.0
scaling_setting_088,Primary wording,50000,,valid,1250.0,310.0
scaling_setting_088,Primary wording,400000,,valid,12800.0,2400.0
scaling_setting_088,Primary wording,200000,,valid,10500.0,1450.0
scaling_setting_088,Primary wording,100000,,valid,4800.0,560.0
scaling_setting_088,Paraphrased wording,400000,,valid,12800.0,1850.0
scaling_setting_088,Paraphrased wording,100000,,valid,4700.0,1250.0
scaling_setting_088,Paraphrased wording,50000,,valid,1800.0,350.0
scaling_setting_088,Paraphrased wording,200000,,valid,6500.0,1400.0
scaling_setting_088,Paraphrased wording,800000,,valid,32000.0,2400.0
scaling_setting_088,Concise wording,400000,,valid,8400.0,1250.0
scaling_setting_088,Concise wording,800000,,valid,32000.0,2100.0
scaling_setting_088,Concise wording,50000,,valid,1250.0,315.0
scaling_setting_088,Concise wording,100000,,valid,4600.0,680.0
scaling_setting_088,Concise wording,200000,,valid,8400.0,1200.0
scaling_setting_088,No-change control,200000,,valid,8600.0,1450.0
scaling_setting_088,Irrelevant-number control,200000,200000.0,valid,9600.0,1250.0
scaling_setting_088,Irrelevant-number control,200000,100000.0,valid,7800.0,1500.0
scaling_setting_088,Irrelevant-number control,200000,800000.0,valid,9200.0,1280.0
scaling_setting_088,Irrelevant-number control,200000,400000.0,valid,7800.0,1350.0
scaling_setting_088,Irrelevant-number control,200000,50000.0,valid,7500.0,1200.0
scaling_setting_089,Primary wording,100000,,valid,4800.0,450.0
scaling_setting_089,Primary wording,200000,,valid,5400.0,870.0
scaling_setting_089,Primary wording,800000,,valid,24700.0,1900.0
scaling_setting_089,Primary wording,50000,,valid,1200.0,320.0
scaling_setting_089,Primary wording,400000,,valid,16800.0,1250.0
scaling_setting_089,Paraphrased wording,200000,,valid,11200.0,750.0
scaling_setting_089,Paraphrased wording,400000,,valid,12400.0,820.0
scaling_setting_089,Paraphrased wording,50000,,valid,1500.0,320.0
scaling_setting_089,Paraphrased wording,800000,,valid,26800.0,1450.0
scaling_setting_089,Paraphrased wording,100000,,valid,4500.0,320.0
scaling_setting_089,Concise wording,200000,,valid,3200.0,850.0
scaling_setting_089,Concise wording,400000,,valid,9200.0,1400.0
scaling_setting_089,Concise wording,800000,,valid,17600.0,2100.0
scaling_setting_089,Concise wording,50000,,valid,1250.0,320.0
scaling_setting_089,Concise wording,100000,,valid,2750.0,580.0
scaling_setting_089,No-change control,200000,,valid,7500.0,1120.0
scaling_setting_089,Irrelevant-number control,200000,800000.0,valid,8600.0,1350.0
scaling_setting_089,Irrelevant-number control,200000,400000.0,valid,8900.0,750.0
scaling_setting_089,Irrelevant-number control,200000,50000.0,valid,9200.0,450.0
scaling_setting_089,Irrelevant-number control,200000,100000.0,valid,8500.0,650.0
scaling_setting_089,Irrelevant-number control,200000,200000.0,valid,9800.0,520.0
scaling_setting_090,Primary wording,800000,,valid,12400.0,950.0
scaling_setting_090,Primary wording,50000,,valid,1200.0,320.0
scaling_setting_090,Primary wording,100000,,valid,3200.0,450.0
scaling_setting_090,Primary wording,400000,,valid,12800.0,950.0
scaling_setting_090,Primary wording,200000,,valid,4700.0,320.0
scaling_setting_090,Paraphrased wording,50000,,valid,1250.0,320.0
scaling_setting_090,Paraphrased wording,200000,,valid,5200.0,380.0
scaling_setting_090,Paraphrased wording,400000,,valid,12000.0,780.0
scaling_setting_090,Paraphrased wording,100000,,valid,3200.0,450.0
scaling_setting_090,Paraphrased wording,800000,,valid,12000.0,850.0
scaling_setting_090,Concise wording,100000,,valid,2500.0,320.0
scaling_setting_090,Concise wording,50000,,valid,1250.0,210.0
scaling_setting_090,Concise wording,200000,,valid,5200.0,380.0
scaling_setting_090,Concise wording,800000,,valid,24000.0,450.0
scaling_setting_090,Concise wording,400000,,valid,18400.0,430.0
scaling_setting_090,No-change control,200000,,valid,12500.0,450.0
scaling_setting_090,Irrelevant-number control,200000,50000.0,valid,4800.0,620.0
scaling_setting_090,Irrelevant-number control,200000,800000.0,valid,4800.0,650.0
scaling_setting_090,Irrelevant-number control,200000,400000.0,valid,5200.0,450.0
scaling_setting_090,Irrelevant-number control,200000,100000.0,valid,9500.0,750.0
scaling_setting_090,Irrelevant-number control,200000,200000.0,valid,4800.0,450.0
scaling_setting_091,Primary wording,200000,,valid,4300.0,850.0
scaling_setting_091,Primary wording,800000,,valid,28400.0,2500.0
scaling_setting_091,Primary wording,100000,,valid,3200.0,540.0
scaling_setting_091,Primary wording,50000,,valid,1250.0,320.0
scaling_setting_091,Primary wording,400000,,valid,8400.0,1450.0
scaling_setting_091,Paraphrased wording,400000,,valid,9800.0,1420.0
scaling_setting_091,Paraphrased wording,100000,,valid,1500.0,580.0
scaling_setting_091,Paraphrased wording,200000,,valid,5200.0,950.0
scaling_setting_091,Paraphrased wording,50000,,valid,1500.0,320.0
scaling_setting_091,Paraphrased wording,800000,,valid,16500.0,3200.0
scaling_setting_091,Concise wording,800000,,valid,22000.0,3200.0
scaling_setting_091,Concise wording,50000,,valid,875.0,240.0
scaling_setting_091,Concise wording,100000,,valid,3200.0,380.0
scaling_setting_091,Concise wording,400000,,valid,3400.0,850.0
scaling_setting_091,Concise wording,200000,,valid,4800.0,950.0
scaling_setting_091,No-change control,200000,,valid,4600.0,1240.0
scaling_setting_091,Irrelevant-number control,200000,200000.0,valid,8700.0,1400.0
scaling_setting_091,Irrelevant-number control,200000,100000.0,valid,4250.0,1340.0
scaling_setting_091,Irrelevant-number control,200000,400000.0,valid,8500.0,620.0
scaling_setting_091,Irrelevant-number control,200000,800000.0,valid,7400.0,1200.0
scaling_setting_091,Irrelevant-number control,200000,50000.0,valid,8500.0,1300.0
scaling_setting_092,Primary wording,400000,,valid,18600.0,1450.0
scaling_setting_092,Primary wording,200000,,valid,7800.0,1200.0
scaling_setting_092,Primary wording,100000,,valid,3500.0,400.0
scaling_setting_092,Primary wording,800000,,valid,25600.0,3500.0
scaling_setting_092,Primary wording,50000,,valid,1100.0,320.0
scaling_setting_092,Paraphrased wording,800000,,valid,32000.0,4500.0
scaling_setting_092,Paraphrased wording,100000,,valid,3200.0,850.0
scaling_setting_092,Paraphrased wording,400000,,valid,12800.0,1280.0
scaling_setting_092,Paraphrased wording,200000,,valid,4200.0,825.0
scaling_setting_092,Paraphrased wording,50000,,valid,2150.0,450.0
scaling_setting_092,Concise wording,100000,,valid,4200.0,450.0
scaling_setting_092,Concise wording,50000,,valid,1500.0,320.0
scaling_setting_092,Concise wording,800000,,valid,32000.0,3200.0
scaling_setting_092,Concise wording,400000,,valid,12800.0,1350.0
scaling_setting_092,Concise wording,200000,,valid,5400.0,850.0
scaling_setting_092,No-change control,200000,,valid,7800.0,1450.0
scaling_setting_092,Irrelevant-number control,200000,800000.0,valid,6000.0,1200.0
scaling_setting_092,Irrelevant-number control,200000,400000.0,valid,8500.0,1250.0
scaling_setting_092,Irrelevant-number control,200000,50000.0,valid,7800.0,1400.0
scaling_setting_092,Irrelevant-number control,200000,200000.0,valid,7600.0,1250.0
scaling_setting_092,Irrelevant-number control,200000,100000.0,valid,8500.0,1200.0
scaling_setting_093,Primary wording,100000,,valid,3200.0,430.0
scaling_setting_093,Primary wording,50000,,valid,1250.0,245.0
scaling_setting_093,Primary wording,400000,,valid,12800.0,950.0
scaling_setting_093,Primary wording,800000,,valid,17600.0,950.0
scaling_setting_093,Primary wording,200000,,valid,7800.0,460.0
scaling_setting_093,Paraphrased wording,200000,,valid,8500.0,320.0
scaling_setting_093,Paraphrased wording,100000,,valid,3500.0,250.0
scaling_setting_093,Paraphrased wording,50000,,valid,750.0,120.0
scaling_setting_093,Paraphrased wording,800000,,valid,4800.0,1450.0
scaling_setting_093,Paraphrased wording,400000,,valid,18000.0,520.0
scaling_setting_093,Concise wording,200000,,valid,5200.0,180.0
scaling_setting_093,Concise wording,50000,,valid,750.0,120.0
scaling_setting_093,Concise wording,100000,,valid,3200.0,210.0
scaling_setting_093,Concise wording,800000,,valid,15000.0,380.0
scaling_setting_093,Concise wording,400000,,valid,9600.0,320.0
scaling_setting_093,No-change control,200000,,valid,3850.0,472.0
scaling_setting_093,Irrelevant-number control,200000,400000.0,valid,5200.0,310.0
scaling_setting_093,Irrelevant-number control,200000,200000.0,valid,4800.0,320.0
scaling_setting_093,Irrelevant-number control,200000,800000.0,valid,8200.0,450.0
scaling_setting_093,Irrelevant-number control,200000,100000.0,valid,7320.0,850.0
scaling_setting_093,Irrelevant-number control,200000,50000.0,valid,8400.0,320.0
scaling_setting_094,Primary wording,800000,,valid,32000.0,4500.0
scaling_setting_094,Primary wording,400000,,valid,7200.0,1200.0
scaling_setting_094,Primary wording,200000,,valid,4500.0,750.0
scaling_setting_094,Primary wording,50000,,valid,1200.0,320.0
scaling_setting_094,Primary wording,100000,,valid,2750.0,450.0
scaling_setting_094,Paraphrased wording,50000,,valid,1200.0,310.0
scaling_setting_094,Paraphrased wording,200000,,valid,5800.0,420.0
scaling_setting_094,Paraphrased wording,400000,,valid,12000.0,950.0
scaling_setting_094,Paraphrased wording,800000,,valid,24000.0,1350.0
scaling_setting_094,Paraphrased wording,100000,,valid,2500.0,430.0
scaling_setting_094,Concise wording,200000,,valid,6000.0,450.0
scaling_setting_094,Concise wording,50000,,valid,850.0,310.0
scaling_setting_094,Concise wording,100000,,valid,1200.0,450.0
scaling_setting_094,Concise wording,400000,,valid,10800.0,1200.0
scaling_setting_094,Concise wording,800000,,valid,19200.0,1650.0
scaling_setting_094,No-change control,200000,,valid,6200.0,950.0
scaling_setting_094,Irrelevant-number control,200000,800000.0,valid,8200.0,430.0
scaling_setting_094,Irrelevant-number control,200000,200000.0,valid,7500.0,420.0
scaling_setting_094,Irrelevant-number control,200000,50000.0,valid,7400.0,450.0
scaling_setting_094,Irrelevant-number control,200000,400000.0,valid,6700.0,520.0
scaling_setting_094,Irrelevant-number control,200000,100000.0,valid,8500.0,780.0
scaling_setting_095,Primary wording,100000,,valid,3200.0,280.0
scaling_setting_095,Primary wording,800000,,valid,15500.0,620.0
scaling_setting_095,Primary wording,200000,,valid,9800.0,450.0
scaling_setting_095,Primary wording,50000,,valid,1250.0,320.0
scaling_setting_095,Primary wording,400000,,valid,18500.0,850.0
scaling_setting_095,Paraphrased wording,200000,,valid,7200.0,650.0
scaling_setting_095,Paraphrased wording,400000,,valid,6000.0,320.0
scaling_setting_095,Paraphrased wording,800000,,valid,16800.0,1200.0
scaling_setting_095,Paraphrased wording,100000,,valid,3500.0,480.0
scaling_setting_095,Paraphrased wording,50000,,valid,1450.0,210.0
scaling_setting_095,Concise wording,200000,,valid,4500.0,320.0
scaling_setting_095,Concise wording,50000,,valid,925.0,145.0
scaling_setting_095,Concise wording,100000,,valid,3500.0,120.0
scaling_setting_095,Concise wording,800000,,valid,16000.0,450.0
scaling_setting_095,Concise wording,400000,,valid,12450.0,320.0
scaling_setting_095,No-change control,200000,,valid,7250.0,420.0
scaling_setting_095,Irrelevant-number control,200000,50000.0,valid,8400.0,320.0
scaling_setting_095,Irrelevant-number control,200000,200000.0,valid,7200.0,450.0
scaling_setting_095,Irrelevant-number control,200000,400000.0,valid,8500.0,450.0
scaling_setting_095,Irrelevant-number control,200000,800000.0,valid,7500.0,420.0
scaling_setting_095,Irrelevant-number control,200000,100000.0,valid,5800.0,320.0
scaling_setting_096,Primary wording,100000,,valid,3500.0,450.0
scaling_setting_096,Primary wording,200000,,valid,8500.0,450.0
scaling_setting_096,Primary wording,800000,,valid,32000.0,1600.0
scaling_setting_096,Primary wording,400000,,valid,12000.0,1800.0
scaling_setting_096,Primary wording,50000,,valid,2450.0,180.0
scaling_setting_096,Paraphrased wording,400000,,valid,15600.0,1040.0
scaling_setting_096,Paraphrased wording,50000,,valid,2500.0,320.0
scaling_setting_096,Paraphrased wording,800000,,valid,18400.0,950.0
scaling_setting_096,Paraphrased wording,200000,,valid,6500.0,1250.0
scaling_setting_096,Paraphrased wording,100000,,valid,4500.0,320.0
scaling_setting_096,Concise wording,200000,,valid,7500.0,560.0
scaling_setting_096,Concise wording,800000,,valid,24000.0,3200.0
scaling_setting_096,Concise wording,50000,,valid,1750.0,145.0
scaling_setting_096,Concise wording,400000,,valid,18500.0,2500.0
scaling_setting_096,Concise wording,100000,,valid,3200.0,150.0
scaling_setting_096,No-change control,200000,,valid,7600.0,950.0
scaling_setting_096,Irrelevant-number control,200000,800000.0,valid,7300.0,620.0
scaling_setting_096,Irrelevant-number control,200000,50000.0,valid,6500.0,1200.0
scaling_setting_096,Irrelevant-number control,200000,400000.0,valid,3200.0,480.0
scaling_setting_096,Irrelevant-number control,200000,200000.0,valid,4800.0,350.0
scaling_setting_096,Irrelevant-number control,200000,100000.0,valid,8200.0,540.0
scaling_setting_097,Primary wording,800000,,valid,32000.0,2300.0
scaling_setting_097,Primary wording,200000,,valid,8700.0,1150.0
scaling_setting_097,Primary wording,50000,,valid,3200.0,475.0
scaling_setting_097,Primary wording,100000,,valid,4200.0,750.0
scaling_setting_097,Primary wording,400000,,valid,32000.0,1800.0
scaling_setting_097,Paraphrased wording,800000,,valid,24500.0,3200.0
scaling_setting_097,Paraphrased wording,50000,,valid,1750.0,560.0
scaling_setting_097,Paraphrased wording,400000,,valid,17500.0,1250.0
scaling_setting_097,Paraphrased wording,100000,,valid,4800.0,620.0
scaling_setting_097,Paraphrased wording,200000,,valid,12500.0,1450.0
scaling_setting_097,Concise wording,100000,,valid,4200.0,850.0
scaling_setting_097,Concise wording,200000,,valid,8000.0,1200.0
scaling_setting_097,Concise wording,400000,,valid,16000.0,1250.0
scaling_setting_097,Concise wording,50000,,valid,3575.0,460.0
scaling_setting_097,Concise wording,800000,,valid,24000.0,3200.0
scaling_setting_097,No-change control,200000,,valid,12500.0,850.0
scaling_setting_097,Irrelevant-number control,200000,400000.0,valid,12500.0,950.0
scaling_setting_097,Irrelevant-number control,200000,200000.0,valid,9400.0,1800.0
scaling_setting_097,Irrelevant-number control,200000,800000.0,valid,9200.0,2350.0
scaling_setting_097,Irrelevant-number control,200000,50000.0,valid,6500.0,1200.0
scaling_setting_097,Irrelevant-number control,200000,100000.0,valid,11500.0,1400.0
scaling_setting_098,Primary wording,200000,,valid,7200.0,950.0
scaling_setting_098,Primary wording,100000,,valid,4200.0,950.0
scaling_setting_098,Primary wording,400000,,valid,14600.0,920.0
scaling_setting_098,Primary wording,800000,,valid,32000.0,2150.0
scaling_setting_098,Primary wording,50000,,valid,1720.0,380.0
scaling_setting_098,Paraphrased wording,800000,,valid,32400.0,1650.0
scaling_setting_098,Paraphrased wording,200000,,valid,8400.0,860.0
scaling_setting_098,Paraphrased wording,100000,,valid,3200.0,620.0
scaling_setting_098,Paraphrased wording,400000,,valid,22400.0,1450.0
scaling_setting_098,Paraphrased wording,50000,,valid,2200.0,620.0
scaling_setting_098,Concise wording,400000,,valid,12800.0,1750.0
scaling_setting_098,Concise wording,100000,,valid,3200.0,720.0
scaling_setting_098,Concise wording,200000,,valid,7200.0,890.0
scaling_setting_098,Concise wording,800000,,valid,25600.0,2300.0
scaling_setting_098,Concise wording,50000,,valid,1250.0,310.0
